"Município";"Poliomielite";"Poliomielite 4 anos";" Total"
"330320 NILOPOLIS";"31,68";"14,72";"23,01"
"330330 NITEROI";"57,39";"41,57";"50,60"
"330340 NOVA FRIBURGO";"76,04";"61,97";"68,95"
"330350 NOVA IGUACU";"59,93";"56,74";"58,45"
"330360 PARACAMBI";"67,80";"44,82";"57,33"
"330370 PARAIBA DO SUL";"79,93";"73,85";"76,99"
"330380 PARATY";"75,32";"51,38";"63,79"
"330385 PATY DO ALFERES";"53,19";"35,23";"44,87"
"330390 PETROPOLIS";"86,22";"65,36";"76,34"
"330395 PINHEIRAL";"101,85";"82,56";"92,89"
"330400 PIRAI";"96,43";"107,42";"101,28"
"330410 PORCIUNCULA";"95,33";"79,34";"86,84"
"330411 PORTO REAL";"99,62";"100,00";"99,81"
"330412 QUATIS";"70,59";"53,11";"61,67"
"330414 QUEIMADOS";"53,36";"39,54";"47,05"
"330415 QUISSAMA";"83,65";"75,32";"79,55"
"330420 RESENDE";"75,21";"29,33";"53,56"
"330430 RIO BONITO";"69,12";"76,98";"72,98"
"330440 RIO CLARO";"116,49";"55,02";"82,73"
"330450 RIO DAS FLORES";"108,91";"89,57";"98,61"
"330452 RIO DAS OSTRAS";"61,74";"24,04";"44,66"
"330455 RIO DE JANEIRO";"77,82";"60,26";"69,69"
"330460 SANTA MARIA MADALENA";"69,70";"40,60";"53,02"
"330470 SANTO ANTONIO DE PADUA";"70,87";"32,43";"51,52"
"330475 SAO FRANCISCO DE ITABAPOANA";"66,09";"49,41";"58,03"
"330480 SAO FIDELIS";"71,21";"44,30";"56,82"
"330490 SAO GONCALO";"92,78";"68,14";"80,19"
"330500 SAO JOAO DA BARRA";"126,65";"83,89";"107,37"
"330510 SAO JOAO DE MERITI";"38,38";"22,62";"30,83"
"330513 SAO JOSE DE UBA";"59,43";"52,33";"56,25"
"330515 SAO JOSE DO VALE DO RIO PRETO";"88,32";"88,93";"88,62"
"330520 SAO PEDRO DA ALDEIA";"37,27";"20,69";"29,93"
"330530 SAO SEBASTIAO DO ALTO";"69,47";"58,77";"63,64"
"330540 SAPUCAIA";"86,46";"63,08";"74,14"
"330550 SAQUAREMA";"41,09";"13,31";"28,41"
"330555 SEROPEDICA";"43,43";"17,03";"30,11"
"330560 SILVA JARDIM";"88,46";"58,94";"73,30"
"330570 SUMIDOURO";"58,33";"40,80";"50,12"
"330575 TANGUA";"76,36";"37,87";"57,54"
"330580 TERESOPOLIS";"96,09";"71,56";"84,35"
"330590 TRAJANO DE MORAES";"53,51";"52,31";"52,87"
"330600 TRES RIOS";"49,41";"22,59";"37,21"
"330610 VALENCA";"81,39";"34,91";"57,25"
"330615 VARRE-SAI";"85,26";"42,35";"62,88"
"330620 VASSOURAS";"69,53";"31,29";"51,40"
"330630 VOLTA REDONDA";"79,58";"49,83";"65,51"
"350010 ADAMANTINA";"99,13";"70,17";"84,48"
"350020 ADOLFO";"97,37";"155,81";"128,40"
"350030 AGUAI";"87,61";"84,15";"85,86"
"350040 AGUAS DA PRATA";"82,28";"94,05";"88,34"
"350050 AGUAS DE LINDOIA";"83,26";"87,31";"85,09"
"350055 AGUAS DE SANTA BARBARA";"97,18";"92,65";"94,96"
"350060 AGUAS DE SAO PEDRO";"43,24";"88,00";"61,29"
"350070 AGUDOS";"80,59";"90,24";"84,82"
"350075 ALAMBARI";"114,29";"29,73";"70,83"
"350080 ALFREDO MARCONDES";"118,75";"111,90";"115,56"
"350090 ALTAIR";"67,35";"76,36";"72,12"
"350100 ALTINOPOLIS";"99,45";"91,16";"95,33"
"350110 ALTO ALEGRE";"48,98";"42,86";"46,15"
"350115 ALUMINIO";"89,43";"64,55";"76,46"
"350120 ALVARES FLORENCE";"106,67";"116,67";"111,67"
"350130 ALVARES MACHADO";"101,81";"107,64";"104,65"
"350140 ALVARO DE CARVALHO";"122,50";"74,47";"96,55"
"350150 ALVINLANDIA";"119,05";"68,42";"95,00"
"350160 AMERICANA";"86,07";"90,06";"87,94"
"350170 AMERICO BRASILIENSE";"118,80";"106,71";"112,80"
"350180 AMERICO DE CAMPOS";"134,04";"135,59";"134,91"
"350190 AMPARO";"84,63";"94,21";"89,00"
"350200 ANALANDIA";"93,62";"79,03";"85,32"
"350210 ANDRADINA";"90,21";"100,49";"95,09"
"350220 ANGATUBA";"82,97";"51,24";"66,98"
"350230 ANHEMBI";"105,26";"57,78";"79,52"
"350240 ANHUMAS";"77,19";"93,75";"84,76"
"350250 APARECIDA";"89,17";"58,28";"74,38"
"350260 APARECIDA D\'OESTE";"100,00";"127,91";"113,95"
"350270 APIAI";"69,17";"39,50";"54,29"
"350275 ARACARIGUAMA";"106,31";"72,04";"89,95"
"350280 ARACATUBA";"88,98";"101,28";"94,44"
"350290 ARACOIABA DA SERRA";"83,13";"35,96";"61,35"
"350300 ARAMINA";"80,72";"100,00";"88,73"
"350310 ARANDU";"70,10";"82,89";"75,72"
"350315 ARAPEI";"185,71";"54,55";"93,62"
"350320 ARARAQUARA";"104,18";"108,37";"106,08"
"350330 ARARAS";"95,49";"90,37";"93,03"
"350335 ARCO-IRIS";"87,50";"147,62";"121,62"
"350340 AREALVA";"137,31";"76,09";"101,89"
"350350 AREIAS";"144,68";"26,32";"79,81"
"350360 AREIOPOLIS";"93,89";"70,83";"80,94"
"350370 ARIRANHA";"111,43";"100,00";"104,49"
"350380 ARTUR NOGUEIRA";"84,24";"56,71";"70,96"
"350390 ARUJA";"95,17";"106,65";"100,31"
"350395 ASPASIA";"76,19";"94,74";"85,00"
"350400 ASSIS";"78,02";"54,52";"67,28"
"350410 ATIBAIA";"81,76";"48,70";"67,10"
"350420 AURIFLAMA";"70,18";"72,39";"71,26"
"350430 AVAI";"81,67";"95,45";"88,89"
"350440 AVANHANDAVA";"115,92";"60,00";"88,60"
"350450 AVARE";"91,42";"97,15";"94,03"
"350460 BADY BASSITT";"97,48";"105,17";"100,73"
"350470 BALBINOS";"86,67";"21,05";"50,00"
"350480 BALSAMO";"100,00";"118,99";"109,15"
"350490 BANANAL";"94,68";"57,14";"72,69"
"350500 BARAO DE ANTONINA";"75,44";"97,87";"85,58"
"350510 BARBOSA";"92,47";"56,67";"74,86"
"350520 BARIRI";"90,02";"57,68";"73,93"
"350530 BARRA BONITA";"87,58";"69,02";"77,33"
"350535 BARRA DO CHAPEU";"79,55";"87,18";"83,13"
"350540 BARRA DO TURVO";"115,79";"29,84";"62,50"
"350550 BARRETOS";"79,42";"82,06";"80,64"
"350560 BARRINHA";"84,68";"72,61";"78,71"
"350570 BARUERI";"90,22";"135,10";"107,30"
"350580 BASTOS";"107,24";"107,38";"107,31"
"350590 BATATAIS";"58,71";"62,86";"60,71"
"350600 BAURU";"90,36";"97,58";"93,77"
"350610 BEBEDOURO";"79,15";"89,86";"84,13"
"350620 BENTO DE ABREU";"126,92";"64,71";"91,67"
"350630 BERNARDINO DE CAMPOS";"114,86";"46,03";"83,21"
"350635 BERTIOGA";"68,71";"57,67";"63,81"
"350640 BILAC";"86,67";"107,25";"96,53"
"350650 BIRIGUI";"87,13";"103,47";"94,62"
"350660 BIRITIBA-MIRIM";"91,62";"55,10";"72,34"
"350670 BOA ESPERANCA DO SUL";"90,59";"71,73";"80,61"
"350680 BOCAINA";"81,60";"66,67";"73,61"
"350690 BOFETE";"95,38";"80,14";"87,45"
"350700 BOITUVA";"85,94";"74,35";"80,60"
"350710 BOM JESUS DOS PERDOES";"87,23";"85,20";"86,26"
"350715 BOM SUCESSO DE ITARARE";"84,85";"98,41";"91,47"
"350720 BORA";"133,33";"37,50";"95,00"
"350730 BORACEIA";"103,08";"44,83";"75,61"
"350740 BORBOREMA";"76,07";"69,19";"72,41"
"350745 BOREBI";"6,98";"22,86";"14,10"
"350750 BOTUCATU";"95,80";"98,35";"97,04"
"350760 BRAGANCA PAULISTA";"89,07";"114,20";"100,13"
"350770 BRAUNA";"74,67";"81,36";"77,61"
"350775 BREJO ALEGRE";"97,14";"96,97";"97,06"
"350780 BRODOWSKI";"80,61";"80,78";"80,69"
"350790 BROTAS";"97,44";"120,70";"109,32"
"350800 BURI";"111,84";"79,51";"95,09"
"350810 BURITAMA";"97,77";"88,89";"93,31"
"350820 BURITIZAL";"60,98";"106,00";"85,71"
"350830 CABRALIA PAULISTA";"89,83";"26,98";"57,38"
"350840 CABREUVA";"88,24";"63,46";"76,75"
"350850 CACAPAVA";"80,52";"72,49";"76,75"
"350860 CACHOEIRA PAULISTA";"90,10";"54,34";"72,24"
"350870 CACONDE";"96,70";"76,80";"85,93"
"350880 CAFELANDIA";"89,52";"33,68";"63,98"
"350890 CAIABU";"112,20";"67,39";"88,51"
"350900 CAIEIRAS";"82,58";"62,42";"73,31"
"350910 CAIUA";"100,00";"41,27";"66,36"
"350920 CAJAMAR";"55,90";"40,80";"49,42"
"350925 CAJATI";"74,65";"56,07";"65,79"
"350930 CAJOBI";"94,79";"59,68";"75,00"
"350940 CAJURU";"69,79";"61,64";"65,86"
"350945 CAMPINA DO MONTE ALEGRE";"98,67";"29,76";"62,26"
"350950 CAMPINAS";"85,47";"84,95";"85,24"
"350960 CAMPO LIMPO PAULISTA";"87,32";"18,15";"52,90"
"350970 CAMPOS DO JORDAO";"86,57";"83,66";"85,21"
"350980 CAMPOS NOVOS PAULISTA";"75,32";"88,41";"81,51"
"350990 CANANEIA";"47,37";"5,62";"27,17"
"350995 CANAS";"88,24";"15,79";"54,04"
"351000 CANDIDO MOTA";"95,25";"26,40";"59,88"
"351010 CANDIDO RODRIGUES";"140,00";"46,67";"77,78"
"351015 CANITAR";"88,57";"14,94";"47,77"
"351020 CAPAO BONITO";"90,58";"83,72";"87,09"
"351030 CAPELA DO ALTO";"82,46";"48,52";"65,95"
"351040 CAPIVARI";"88,42";"64,43";"76,27"
"351050 CARAGUATATUBA";"133,47";"170,80";"150,51"
"351060 CARAPICUIBA";"84,12";"69,95";"77,86"
"351070 CARDOSO";"79,66";"76,98";"78,21"
"351080 CASA BRANCA";"50,63";"50,00";"50,31"
"351090 CASSIA DOS COQUEIROS";"82,76";"61,76";"71,43"
"351100 CASTILHO";"141,87";"119,83";"131,17"
"351110 CATANDUVA";"87,13";"79,95";"83,77"
"351120 CATIGUA";"70,97";"108,42";"89,89"
"351130 CEDRAL";"110,78";"86,67";"99,48"
"351140 CERQUEIRA CESAR";"106,15";"89,77";"97,64"
"351150 CERQUILHO";"169,98";"159,67";"164,94"
"351160 CESARIO LANGE";"88,65";"67,16";"79,71"
"351170 CHARQUEADA";"111,17";"96,60";"103,88"
"351190 CLEMENTINA";"89,72";"52,21";"70,45"
"351200 COLINA";"75,30";"113,21";"92,81"
"351210 COLOMBIA";"111,76";"100,00";"106,21"
"351220 CONCHAL";"110,73";"81,10";"96,77"
"351230 CONCHAS";"98,56";"72,93";"85,13"
"351240 CORDEIROPOLIS";"92,20";"68,75";"80,35"
"351250 COROADOS";"69,44";"96,83";"82,22"
"351260 CORONEL MACEDO";"152,94";"122,22";"135,96"
"351270 CORUMBATAI";"151,85";"132,65";"142,72"
"351280 COSMOPOLIS";"86,74";"65,35";"75,06"
"351290 COSMORAMA";"151,47";"163,89";"157,86"
"351300 COTIA";"74,04";"77,44";"75,45"
"351310 CRAVINHOS";"58,46";"42,72";"50,43"
"351320 CRISTAIS PAULISTA";"81,82";"50,47";"67,11"
"351330 CRUZALIA";"60,71";"55,00";"58,33"
"351340 CRUZEIRO";"87,14";"59,72";"72,97"
"351350 CUBATAO";"75,56";"40,15";"56,84"
"351360 CUNHA";"85,89";"47,29";"65,25"
"351370 DESCALVADO";"78,83";"69,91";"74,44"
"351380 DIADEMA";"83,83";"90,91";"87,27"
"351385 DIRCE REIS";"92,31";"94,44";"93,55"
"351390 DIVINOLANDIA";"112,07";"89,81";"101,34"
"351400 DOBRADA";"85,00";"77,78";"81,30"
"351410 DOIS CORREGOS";"57,49";"26,30";"41,62"
"351420 DOLCINOPOLIS";"96,00";"79,17";"87,76"
"351430 DOURADO";"57,29";"63,00";"60,20"
"351440 DRACENA";"97,56";"104,76";"100,97"
"351450 DUARTINA";"82,99";"85,03";"84,01"
"351460 DUMONT";"108,08";"108,77";"108,45"
"351470 ECHAPORA";"112,35";"90,28";"101,96"
"351480 ELDORADO";"80,10";"26,38";"51,47"
"351490 ELIAS FAUSTO";"107,69";"84,40";"95,77"
"351492 ELISIARIO";"117,86";"128,12";"123,33"
"351495 EMBAUBA";"122,22";"53,33";"79,17"
"351500 EMBU DAS ARTES";"64,26";"56,15";"60,51"
"351510 EMBU-GUACU";"59,33";"36,13";"48,19"
"351512 EMILIANOPOLIS";"109,38";"100,00";"104,48"
"351515 ENGENHEIRO COELHO";"85,66";"91,25";"88,41"
"351518 ESPIRITO SANTO DO PINHAL";"111,72";"85,12";"98,72"
"351519 ESPIRITO SANTO DO TURVO";"112,73";"59,72";"82,68"
"351520 ESTRELA D\'OESTE";"67,89";"63,04";"65,67"
"351530 ESTRELA DO NORTE";"112,82";"148,57";"129,73"
"351535 EUCLIDES DA CUNHA PAULISTA";"93,64";"38,69";"63,16"
"351540 FARTURA";"128,65";"112,70";"120,44"
"351550 FERNANDOPOLIS";"84,11";"92,84";"88,15"
"351560 FERNANDO PRESTES";"83,58";"90,00";"86,61"
"351565 FERNAO";"161,11";"100,00";"128,95"
"351570 FERRAZ DE VASCONCELOS";"91,79";"82,26";"87,31"
"351580 FLORA RICA";"47,62";"53,85";"50,00"
"351590 FLOREAL";"69,23";"40,74";"54,72"
"351600 FLORIDA PAULISTA";"84,62";"58,11";"70,50"
"351610 FLORINIA";"63,64";"74,29";"69,12"
"351620 FRANCA";"69,87";"61,98";"66,22"
"351630 FRANCISCO MORATO";"84,67";"78,28";"81,67"
"351640 FRANCO DA ROCHA";"78,17";"74,77";"76,63"
"351650 GABRIEL MONTEIRO";"88,00";"78,57";"83,02"
"351660 GALIA";"87,18";"93,24";"90,13"
"351670 GARCA";"86,42";"83,98";"85,21"
"351680 GASTAO VIDIGAL";"87,76";"80,00";"83,65"
"351685 GAVIAO PEIXOTO";"127,54";"116,67";"122,22"
"351690 GENERAL SALGADO";"87,70";"64,04";"76,27"
"351700 GETULINA";"69,00";"32,28";"48,46"
"351710 GLICERIO";"77,59";"79,31";"78,45"
"351720 GUAICARA";"90,13";"90,41";"90,27"
"351730 GUAIMBE";"83,15";"92,00";"87,20"
"351740 GUAIRA";"97,29";"87,92";"92,64"
"351750 GUAPIACU";"97,92";"86,67";"92,67"
"351760 GUAPIARA";"93,75";"64,26";"79,25"
"351770 GUARA";"87,08";"54,13";"68,08"
"351780 GUARACAI";"108,45";"113,33";"111,18"
"351790 GUARACI";"86,18";"79,43";"82,58"
"351800 GUARANI D\'OESTE";"400,00";"154,17";"231,43"
"351810 GUARANTA";"82,56";"40,43";"60,56"
"351820 GUARARAPES";"157,57";"187,89";"172,41"
"351830 GUARAREMA";"87,19";"94,60";"90,63"
"351840 GUARATINGUETA";"84,96";"55,97";"71,39"
"351850 GUAREI";"132,89";"78,05";"104,43"
"351860 GUARIBA";"76,29";"45,33";"60,47"
"351870 GUARUJA";"65,75";"36,27";"51,31"
"351880 GUARULHOS";"91,23";"90,03";"90,68"
"351885 GUATAPARA";"84,55";"83,18";"83,87"
"351890 GUZOLANDIA";"92,45";"89,55";"90,83"
"351900 HERCULANDIA";"108,65";"60,63";"82,25"
"351905 HOLAMBRA";"77,93";"84,85";"80,88"
"351907 HORTOLANDIA";"96,02";"108,47";"101,86"
"351910 IACANGA";"99,24";"100,81";"100,00"
"351920 IACRI";"114,29";"65,00";"85,29"
"351925 IARAS";"114,29";"85,06";"98,09"
"351930 IBATE";"91,43";"73,33";"82,88"
"351940 IBIRA";"84,25";"119,69";"100,73"
"351950 IBIRAREMA";"79,10";"51,06";"62,73"
"351960 IBITINGA";"75,47";"89,91";"82,18"
"351970 IBIUNA";"18,01";"4,98";"11,89"
"351980 ICEM";"70,91";"84,31";"77,36"
"351990 IEPE";"88,35";"108,60";"97,96"
"352000 IGARACU DO TIETE";"92,04";"61,66";"76,25"
"352010 IGARAPAVA";"80,92";"88,41";"84,80"
"352020 IGARATA";"96,61";"69,60";"82,72"
"352030 IGUAPE";"65,85";"22,12";"41,90"
"352040 ILHABELA";"113,96";"92,87";"104,29"
"352042 ILHA COMPRIDA";"116,98";"115,70";"116,43"
"352044 ILHA SOLTEIRA";"68,51";"54,15";"61,81"
"352050 INDAIATUBA";"91,64";"105,12";"97,79"
"352060 INDIANA";"120,00";"107,84";"114,15"
"352070 INDIAPORA";"91,89";"100,00";"96,15"
"352080 INUBIA PAULISTA";"114,71";"87,80";"100,00"
"352090 IPAUSSU";"87,96";"21,99";"54,97"
"352100 IPERO";"95,11";"34,10";"61,25"
"352110 IPEUNA";"68,27";"30,93";"50,25"
"352115 IPIGUA";"142,37";"135,19";"138,94"
"352120 IPORANGA";"67,16";"37,10";"52,71"
"352130 IPUA";"94,74";"77,09";"85,13"
"352140 IRACEMAPOLIS";"113,36";"52,42";"80,64"
"352150 IRAPUA";"102,50";"92,39";"97,09"
"352160 IRAPURU";"65,00";"90,77";"76,55"
"352170 ITABERA";"103,23";"108,44";"105,88"
"352180 ITAI";"99,09";"84,02";"91,47"
"352190 ITAJOBI";"104,02";"102,68";"103,41"
"352200 ITAJU";"127,27";"104,65";"114,47"
"352210 ITANHAEM";"77,47";"67,43";"72,85"
"352215 ITAOCA";"95,24";"145,71";"118,18"
"352220 ITAPECERICA DA SERRA";"55,52";"34,96";"46,16"
"352230 ITAPETININGA";"93,90";"79,85";"87,02"
"352240 ITAPEVA";"99,49";"87,42";"93,56"
"352250 ITAPEVI";"73,74";"87,17";"79,61"
"352260 ITAPIRA";"105,35";"98,89";"102,30"
"352265 ITAPIRAPUA PAULISTA";"91,55";"45,95";"68,28"
"352270 ITAPOLIS";"89,67";"82,44";"86,01"
"352280 ITAPORANGA";"81,31";"63,68";"72,20"
"352290 ITAPUI";"121,43";"132,39";"127,27"
"352300 ITAPURA";"71,25";"21,31";"49,65"
"352310 ITAQUAQUECETUBA";"78,15";"70,10";"74,31"
"352320 ITARARE";"88,02";"71,55";"79,55"
"352330 ITARIRI";"100,64";"33,58";"58,43"
"352340 ITATIBA";"87,54";"71,22";"79,71"
"352350 ITATINGA";"85,45";"35,14";"59,37"
"352360 ITIRAPINA";"89,47";"71,13";"79,73"
"352370 ITIRAPUA";"108,70";"64,44";"83,65"
"352380 ITOBI";"83,17";"76,29";"79,80"
"352390 ITU";"81,03";"55,27";"69,04"
"352400 ITUPEVA";"98,82";"92,71";"96,03"
"352410 ITUVERAVA";"71,73";"24,24";"48,56"
"352420 JABORANDI";"87,10";"50,57";"65,77"
"352430 JABOTICABAL";"53,78";"48,86";"51,16"
"352440 JACAREI";"83,52";"88,36";"85,83"
"352450 JACI";"111,58";"125,35";"117,47"
"352460 JACUPIRANGA";"84,35";"41,29";"62,74"
"352470 JAGUARIUNA";"85,62";"115,61";"98,26"
"352480 JALES";"89,53";"88,21";"88,90"
"352490 JAMBEIRO";"110,45";"44,30";"74,66"
"352500 JANDIRA";"52,17";"27,08";"40,18"
"352510 JARDINOPOLIS";"76,13";"59,27";"68,21"
"352520 JARINU";"93,67";"98,59";"95,78"
"352530 JAU";"64,85";"41,10";"52,86"
"352540 JERIQUARA";"122,22";"81,63";"98,82"
"352550 JOANOPOLIS";"104,35";"77,56";"90,14"
"352560 JOAO RAMALHO";"83,87";"106,78";"95,04"
"352570 JOSE BONIFACIO";"92,96";"104,94";"98,51"
"352580 JULIO MESQUITA";"87,93";"53,85";"69,92"
"352585 JUMIRIM";"100,00";"6,98";"48,72"
"352590 JUNDIAI";"97,08";"107,24";"101,36"
"352600 JUNQUEIROPOLIS";"89,43";"106,37";"97,45"
"352610 JUQUIA";"82,73";"65,77";"74,54"
"352620 JUQUITIBA";"85,18";"38,18";"62,00"
"352630 LAGOINHA";"142,50";"87,93";"110,20"
"352640 LARANJAL PAULISTA";"88,55";"44,38";"66,87"
"352650 LAVINIA";"44,93";"101,82";"70,16"
"352660 LAVRINHAS";"90,10";"48,96";"70,05"
"352670 LEME";"62,65";"54,10";"58,30"
"352680 LENCOIS PAULISTA";"84,42";"88,19";"86,26"
"352690 LIMEIRA";"78,45";"64,75";"71,83"
"352700 LINDOIA";"57,14";"37,35";"46,41"
"352710 LINS";"83,69";"81,99";"82,90"
"352720 LORENA";"77,91";"69,88";"74,17"
"352725 LOURDES";"309,52";"283,33";"295,56"
"352730 LOUVEIRA";"92,98";"126,79";"106,70"
"352740 LUCELIA";"92,98";"52,24";"68,99"
"352750 LUCIANOPOLIS";"108,33";"64,29";"84,62"
"352760 LUIS ANTONIO";"75,00";"79,66";"77,26"
"352770 LUIZIANIA";"187,88";"169,35";"178,91"
"352780 LUPERCIO";"74,24";"51,79";"63,93"
"352790 LUTECIA";"110,00";"56,76";"80,60"
"352800 MACATUBA";"33,33";"39,46";"36,63"
"352810 MACAUBAL";"126,39";"128,57";"127,52"
"352820 MACEDONIA";"150,00";"65,00";"96,88"
"352830 MAGDA";"100,00";"214,81";"155,36"
"352840 MAIRINQUE";"68,01";"24,60";"47,14"
"352850 MAIRIPORA";"82,36";"62,56";"72,10"
"352860 MANDURI";"111,93";"100,00";"105,73"
"352870 MARABA PAULISTA";"152,63";"115,38";"131,11"
"352880 MARACAI";"85,53";"77,78";"81,52"
"352885 MARAPOAMA";"151,85";"100,00";"124,56"
"352890 MARIAPOLIS";"131,43";"88,64";"107,59"
"352900 MARILIA";"91,06";"103,79";"96,67"
"352910 MARINOPOLIS";"138,46";"26,92";"64,10"
"352920 MARTINOPOLIS";"99,27";"85,17";"92,02"
"352930 MATAO";"79,57";"61,88";"71,32"
"352940 MAUA";"86,35";"73,34";"79,87"
"352950 MENDONCA";"118,18";"154,35";"131,71"
"352960 MERIDIANO";"56,00";"100,00";"75,56"
"352965 MESOPOLIS";"96,30";"144,44";"115,56"
"352970 MIGUELOPOLIS";"89,96";"54,31";"70,79"
"352980 MINEIROS DO TIETE";"110,45";"83,12";"95,58"
"352990 MIRACATU";"72,91";"19,82";"45,14"
"353000 MIRA ESTRELA";"83,33";"84,85";"84,13"
"353010 MIRANDOPOLIS";"73,61";"61,23";"67,34"
"353020 MIRANTE DO PARANAPANEMA";"83,89";"66,81";"74,38"
"353030 MIRASSOL";"90,72";"87,32";"89,14"
"353040 MIRASSOLANDIA";"98,25";"118,87";"108,18"
"353050 MOCOCA";"119,13";"109,08";"114,11"
"353060 MOGI DAS CRUZES";"93,79";"105,43";"99,26"
"353070 MOGI GUACU";"95,12";"92,56";"93,95"
"353080 MOGI MIRIM";"94,96";"104,03";"99,42"
"353090 MOMBUCA";"108,16";"150,00";"127,96"
"353100 MONCOES";"86,21";"171,43";"122,00"
"353110 MONGAGUA";"63,99";"49,46";"57,05"
"353120 MONTE ALEGRE DO SUL";"67,90";"37,97";"53,12"
"353130 MONTE ALTO";"68,92";"58,81";"63,87"
"353140 MONTE APRAZIVEL";"102,63";"78,79";"89,84"
"353150 MONTE AZUL PAULISTA";"73,91";"62,98";"68,72"
"353160 MONTE CASTELO";"182,05";"145,24";"162,96"
"353170 MONTEIRO LOBATO";"102,86";"84,48";"91,40"
"353180 MONTE MOR";"78,19";"93,80";"84,87"
"353190 MORRO AGUDO";"100,27";"66,89";"82,21"
"353200 MORUNGABA";"94,74";"72,90";"83,71"
"353205 MOTUCA";"104,08";"28,12";"61,06"
"353210 MURUTINGA DO SUL";"79,55";"107,14";"93,02"
"353215 NANTES";"85,71";"76,74";"81,52"
"353220 NARANDIBA";"142,59";"143,08";"142,86"
"353230 NATIVIDADE DA SERRA";"63,41";"36,11";"50,65"
"353240 NAZARE PAULISTA";"109,77";"92,75";"101,42"
"353250 NEVES PAULISTA";"102,17";"92,31";"97,65"
"353260 NHANDEARA";"95,15";"93,07";"94,12"
"353270 NIPOA";"87,80";"110,71";"97,10"
"353280 NOVA ALIANCA";"86,52";"106,06";"94,84"
"353282 NOVA CAMPINA";"89,93";"79,58";"84,70"
"353284 NOVA CANAA PAULISTA";"136,36";"82,35";"103,57"
"353286 NOVA CASTILHO";"53,85";"166,67";"108,00"
"353290 NOVA EUROPA";"72,50";"38,03";"53,82"
"353300 NOVA GRANADA";"96,85";"90,58";"93,92"
"353310 NOVA GUATAPORANGA";"120,83";"60,87";"91,49"
"353320 NOVA INDEPENDENCIA";"104,69";"150,00";"124,56"
"353325 NOVAIS";"72,22";"58,75";"65,13"
"353330 NOVA LUZITANIA";"135,71";"12,24";"57,14"
"353340 NOVA ODESSA";"67,16";"71,16";"69,02"
"353350 NOVO HORIZONTE";"81,89";"65,89";"74,18"
"353360 NUPORANGA";"139,02";"159,76";"149,39"
"353370 OCAUCU";"76,06";"92,73";"83,33"
"353380 OLEO";"96,30";"64,71";"78,69"
"353390 OLIMPIA";"90,88";"100,00";"95,31"
"353400 ONDA VERDE";"114,06";"123,64";"118,49"
"353410 ORIENTE";"98,67";"109,86";"104,11"
"353420 ORINDIUVA";"107,41";"96,47";"101,81"
"353430 ORLANDIA";"89,55";"84,22";"86,78"
"353440 OSASCO";"97,10";"50,15";"75,25"
"353450 OSCAR BRESSANE";"129,63";"96,15";"113,21"
"353460 OSVALDO CRUZ";"89,63";"80,86";"85,42"
"353470 OURINHOS";"77,03";"66,04";"71,58"
"353475 OUROESTE";"110,24";"166,99";"135,65"
"353480 OURO VERDE";"157,14";"149,56";"153,08"
"353490 PACAEMBU";"100,93";"80,51";"90,27"
"353500 PALESTINA";"92,14";"105,88";"98,46"
"353510 PALMARES PAULISTA";"80,71";"66,05";"72,85"
"353520 PALMEIRA D\'OESTE";"87,36";"92,93";"90,32"
"353530 PALMITAL";"86,59";"82,61";"84,73"
"353540 PANORAMA";"86,61";"96,35";"91,42"
"353550 PARAGUACU PAULISTA";"85,16";"43,49";"65,34"
"353560 PARAIBUNA";"124,06";"117,33";"120,59"
"353570 PARAISO";"80,77";"70,59";"76,03"
"353580 PARANAPANEMA";"74,19";"85,04";"79,08"
"353590 PARANAPUA";"64,18";"84,78";"72,57"
"353600 PARAPUA";"105,38";"88,00";"95,41"
"353610 PARDINHO";"106,52";"105,75";"106,15"
"353620 PARIQUERA-ACU";"68,93";"51,78";"61,21"
"353625 PARISI";"76,92";"109,09";"88,52"
"353630 PATROCINIO PAULISTA";"91,71";"69,27";"80,86"
"353640 PAULICEIA";"115,79";"149,47";"131,10"
"353650 PAULINIA";"86,53";"85,39";"86,01"
"353657 PAULISTANIA";"85,71";"112,50";"98,08"
"353660 PAULO DE FARIA";"118,52";"69,64";"90,16"
"353670 PEDERNEIRAS";"90,02";"75,72";"82,70"
"353680 PEDRA BELA";"80,88";"95,24";"87,79"
"353690 PEDRANOPOLIS";"321,43";"150,00";"204,55"
"353700 PEDREGULHO";"95,37";"69,82";"82,42"
"353710 PEDREIRA";"102,49";"98,43";"100,40"
"353715 PEDRINHAS PAULISTA";"91,18";"71,88";"81,82"
"353720 PEDRO DE TOLEDO";"143,22";"85,45";"109,54"
"353730 PENAPOLIS";"74,49";"80,78";"77,34"
"353740 PEREIRA BARRETO";"86,21";"45,27";"64,45"
"353750 PEREIRAS";"100,00";"114,42";"107,18"
"353760 PERUIBE";"70,33";"40,02";"55,69"
"353770 PIACATU";"90,48";"61,29";"76,00"
"353780 PIEDADE";"79,07";"49,85";"65,31"
"353790 PILAR DO SUL";"96,65";"75,64";"86,12"
"353800 PINDAMONHANGABA";"78,57";"51,28";"65,60"
"353810 PINDORAMA";"83,02";"70,18";"76,36"
"353820 PINHALZINHO";"89,33";"47,24";"67,41"
"353830 PIQUEROBI";"96,15";"9,30";"42,03"
"353850 PIQUETE";"72,08";"61,14";"66,26"
"353860 PIRACAIA";"83,84";"96,89";"89,60"
